pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,2022-06-27,88.6,-1.86,5.78,"Cruz, Oneil",665833,607200,,foul,NA,NA,NA,NA,12,Oneil Cruz pops out to shortstop Luis Garcia.,R,L,R,WSH,PIT,S,NA,,0,0,2022,0.22,0.46,1.02,2.97,NA,NA,NA,0,1,Top,NA,NA,NA,NA,660688,NA,NA,6.5779126085491,-128.867285240252,-1.73170331151426,1.06719873103425,27.200140105808,-26.9276594562909,3.78,1.81,6,106.6,-26,88.6,2038,6.4,662487,607200,660688,605137,514917,596748,671277,628450,657041,665742,54.12,NA,NA,NA,NA,NA,NA,NA,1,1,Cutter,0,0,0,0,0,0,0,0,Infield shift,Strategic,193,0,-0.034
CH,2022-06-26,87.4,-1.73,6.01,"Cruz, Oneil",665833,592094,field_out,hit_into_play,NA,NA,NA,NA,13,Oneil Cruz grounds out to first baseman Isaac Paredes.,R,L,R,TB,PIT,X,3,ground_ball,0,0,2022,-1.3,0.2,-0.96,2.45,NA,NA,NA,0,8,Top,153.5,166.59,NA,NA,642336,NA,NA,4.58805105107244,-127.186352979474,-2.81122877900427,-15.063907876936,27.9047043216489,-29.6189210354428,3.78,1.82,9,84.6,-15,87.6,1829,6.6,661886,592094,642336,670623,660644,650490,677551,668227,621433,666139,53.91,0.12,0.12,0,1,0,0,2,61,1,Changeup,4,1,1,4,1,4,1,4,Standard,Standard,241,0.021,-0.221
FC,2022-06-25,86.2,-1.86,5.38,"Cruz, Oneil",665833,446372,double,hit_into_play,NA,NA,NA,NA,2,Oneil Cruz doubles (3) on a fly ball to left fielder Randy Arozarena.,R,L,R,TB,PIT,X,7,fly_ball,0,0,2022,0.35,0.68,0.19,3.32,NA,NA,NA,2,5,Top,76.14,134.24,NA,NA,642336,NA,NA,4.18249821417177,-125.482651276077,-0.0483162596345043,2.86033969591263,24.8032328836527,-25.1469358081446,3.79,1.81,195,69.9,50,86.4,2350,6.3,661887,446372,642336,596847,660644,670623,670764,668227,621433,666139,54.15,0.143,0.133,1.25,1,1,1,3,37,1,Cutter,2,2,2,2,2,2,2,2,Infield shift,Standard,208,-0.032,0.221
CH,2022-06-25,89.8,0.88,6.21,"Cruz, Oneil",665833,656222,strikeout,swinging_strike_blocked,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,TB,PIT,S,2,,1,2,2022,1.54,0.66,-0.15,0.9,NA,NA,NA,1,7,Top,NA,NA,NA,NA,642336,NA,NA,-5.8371177777272,-130.371655591417,-8.55474308589635,18.8008568393578,28.2554390006772,-22.9353141939519,3.79,1.81,NA,NA,NA,90,2045,6.6,661887,656222,642336,596847,660644,670623,670764,668227,621433,666139,53.92,NA,NA,0,1,0,0,NA,55,5,Changeup,3,5,5,3,5,3,5,3,Infield shift,Standard,140,0.011,-0.112
CH,2022-06-25,90.1,0.85,6.12,"Cruz, Oneil",665833,656222,,ball,NA,NA,NA,NA,14,Oneil Cruz strikes out swinging.,R,L,L,TB,PIT,B,NA,,0,2,2022,1.46,0.59,0.01,-0.26,NA,NA,NA,1,7,Top,NA,NA,NA,NA,642336,NA,NA,-5.23263658286956,-130.619902800608,-11.0743043089742,17.8326338862431,30.4952963468289,-23.0696133264055,3.63,1.74,NA,NA,NA,90.1,2009,6.8,661887,656222,642336,596847,660644,670623,670764,668227,621433,666139,53.74,NA,NA,NA,NA,NA,NA,NA,55,4,Changeup,3,5,5,3,5,3,5,3,Infield shift,Standard,143,0,0.011
FF,2022-06-25,93.9,0.59,6.13,"Cruz, Oneil",665833,656222,,foul,NA,NA,NA,NA,5,Oneil Cruz strikes out swinging.,R,L,L,TB,PIT,S,NA,,0,2,2022,0.9,1.4,-0.25,2.83,NA,NA,NA,1,7,Top,NA,NA,NA,NA,642336,NA,NA,-4.19953797980741,-136.599746122838,-5.91089067264105,12.1817604385962,32.5869164939596,-13.6059956352854,3.79,1.81,3,77,-42,94.2,2255,6.7,661887,656222,642336,596847,660644,670623,670764,668227,621433,666139,53.82,NA,NA,NA,NA,NA,NA,NA,55,3,4-Seam Fastball,3,5,5,3,5,3,5,3,Infield shift,Standard,158,0,0
FF,2022-06-25,94.3,0.85,6.15,"Cruz, Oneil",665833,656222,,foul_tip,NA,NA,NA,NA,4,Oneil Cruz strikes out swinging.,R,L,L,TB,PIT,S,NA,,0,1,2022,0.72,1.51,-0.43,2.52,NA,NA,NA,1,7,Top,NA,NA,NA,NA,642336,NA,NA,-4.98468739059217,-137.059992511591,-7.10630495046966,10.1510688620603,32.2124725092848,-11.7974643813973,3.79,1.81,NA,NA,NA,94.8,2369,6.8,661887,656222,642336,596847,660644,670623,670764,668227,621433,666139,53.73,NA,NA,NA,NA,NA,NA,NA,55,2,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,162,0,-0.031
CH,2022-06-25,90,0.7,6.25,"Cruz, Oneil",665833,656222,,called_strike,NA,NA,NA,NA,9,Oneil Cruz strikes out swinging.,R,L,L,TB,PIT,S,NA,,0,0,2022,1.27,0.45,0.33,2.15,NA,NA,NA,1,7,Top,NA,NA,NA,NA,642336,NA,NA,-3.64146752576824,-131.024875897354,-5.17475489325272,15.3634911098201,28.7719405331142,-26.06321665556,3.71,1.72,NA,NA,NA,90.4,1719,6.6,661887,656222,642336,596847,660644,670623,670764,668227,621433,666139,53.89,NA,NA,NA,NA,NA,NA,NA,55,1,Changeup,3,5,5,3,5,3,5,3,Standard,Standard,138,0,-0.024
FC,2022-06-25,88.8,-0.98,5.65,"Cruz, Oneil",665833,621248,field_out,hit_into_play,NA,NA,NA,NA,12,Oneil Cruz grounds out to first baseman Ji-Man Choi.,R,L,R,TB,PIT,X,3,ground_ball,1,1,2022,-0.02,1.37,1.07,3.13,NA,NA,NA,2,9,Top,164.08,156.66,NA,NA,642336,NA,NA,5.10029517099781,-129.218385360072,-2.9952373343808,-1.35699478698938,27.9424116249969,-16.3983879950743,3.79,1.81,15,87,-11,89.1,2282,6.5,661887,621248,642336,596847,670623,650490,660644,668227,666139,623912,53.95,0.143,0.133,0,1,0,0,2,74,3,Cutter,4,5,5,4,5,4,5,4,Standard,Standard,202,0.008,-0.093
FC,2022-06-25,88.1,-0.86,5.74,"Cruz, Oneil",665833,621248,,called_strike,NA,NA,NA,NA,12,Oneil Cruz grounds out to first baseman Ji-Man Choi.,R,L,R,TB,PIT,S,NA,,1,0,2022,-0.04,1.43,0.83,3.17,NA,NA,NA,2,9,Top,NA,NA,NA,NA,642336,NA,NA,4.20371021231081,-128.295535973035,-3.09630178154465,-1.36792391201898,27.7838715005616,-16.0127795483893,3.67,1.87,NA,NA,NA,88.3,2222,6.5,661887,621248,642336,596847,670623,650490,660644,668227,666139,623912,54.05,NA,NA,NA,NA,NA,NA,NA,74,2,Cutter,4,5,5,4,5,4,5,4,Standard,Standard,201,0,-0.021
CH,2022-06-25,82.2,-1.96,5.42,"Cruz, Oneil",665833,446372,field_out,hit_into_play,NA,NA,NA,NA,13,Oneil Cruz flies out to center fielder Brett Phillips.,R,L,R,TB,PIT,X,8,fly_ball,0,0,2022,-1.29,0.62,-1.08,1.82,NA,605421,NA,1,3,Top,141.94,97.93,NA,NA,642336,NA,NA,4.50816414797221,-119.612213097276,-2.79590361545034,-13.2915758361202,23.5378989329026,-25.923516122974,3.79,1.81,256,83.7,46,82.3,1443,6.4,661887,446372,642336,596847,660644,670623,670764,668227,621433,666139,54.11,0.003,0.003,0,1,0,0,3,21,1,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,231,0.04,-0.333
CH,2022-06-25,83.8,-1.11,5.66,"Cruz, Oneil",665833,621248,,ball,NA,NA,NA,NA,13,Oneil Cruz grounds out to first baseman Ji-Man Choi.,R,L,R,TB,PIT,B,NA,,0,0,2022,-1.47,0.73,-1.16,1.27,NA,NA,NA,2,9,Top,NA,NA,NA,NA,642336,NA,NA,2.80066648647017,-121.912836377953,-5.14934310473068,-15.1832377541984,24.9435507940343,-24.0934663390099,3.87,1.89,NA,NA,NA,83.6,1717,6.2,661887,621248,642336,596847,670623,650490,660644,668227,666139,623912,54.26,NA,NA,NA,NA,NA,NA,NA,74,1,Changeup,4,5,5,4,5,4,5,4,Standard,Standard,239,0,0.015
SI,2022-06-25,89,-1.98,5.53,"Cruz, Oneil",665833,446372,strikeout,called_strike,NA,NA,NA,NA,3,Oneil Cruz called out on strikes.,R,L,R,TB,PIT,S,2,,0,2,2022,-1.54,0.7,0.34,3.34,NA,NA,NA,0,1,Top,NA,NA,NA,NA,642336,NA,NA,8.92139132972774,-129.384461831842,-0.823019204146117,-19.1678733396343,26.6235881548334,-24.2908692355844,3.88,1.89,NA,NA,NA,89.2,1987,6.4,661887,446372,642336,596847,660644,670623,670764,668227,621433,666139,54.1,NA,NA,0,1,0,0,NA,1,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,221,0.022,-0.141
FC,2022-06-25,86.1,-2.05,5.5,"Cruz, Oneil",665833,446372,,called_strike,NA,NA,NA,NA,2,Oneil Cruz called out on strikes.,R,L,R,TB,PIT,S,NA,,0,1,2022,0.19,0.69,0.09,3.67,NA,NA,NA,0,1,Top,NA,NA,NA,NA,642336,NA,NA,4.69390565905174,-125.448472003786,0.455108643296553,1.13473413828311,24.4477299756422,-25.1810263556267,3.82,1.83,NA,NA,NA,86.5,2352,6.4,661887,446372,642336,596847,660644,670623,670764,668227,621433,666139,54.14,NA,NA,NA,NA,NA,NA,NA,1,2,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,197,0,-0.046
SI,2022-06-25,88.6,-1.86,5.5,"Cruz, Oneil",665833,446372,,called_strike,NA,NA,NA,NA,2,Oneil Cruz called out on strikes.,R,L,R,TB,PIT,S,NA,,0,0,2022,-1.36,0.67,-0.24,3.28,NA,NA,NA,0,1,Top,NA,NA,NA,NA,642336,NA,NA,6.82726860642933,-128.869698928195,-0.764507629565383,-16.5261200807527,26.626501013947,-24.7197853844603,3.9,1.8,NA,NA,NA,88.8,2051,6.4,661887,446372,642336,596847,660644,670623,670764,668227,621433,666139,54.05,NA,NA,NA,NA,NA,NA,NA,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,221,0,-0.034
FF,2022-07-08,95.1,0.56,6.48,"Cruz, Oneil",665833,676879,field_out,hit_into_play,NA,NA,NA,NA,12,Oneil Cruz flies out to right fielder Jace Peterson.,R,L,L,MIL,PIT,X,9,fly_ball,0,0,2022,0.58,1.12,0.84,3.04,NA,NA,NA,0,5,Top,166.01,65.32,NA,NA,553882,NA,NA,-0.559177378210431,-138.441888727566,-5.79377272108951,7.60493571336602,30.4494505343991,-16.6291773981157,3.85,1.85,344,92,32,93.4,2168,5.2,661177,676879,553882,642133,543939,649966,642715,592885,457705,607054,55.25,0.083,0.152,0,1,0,0,3,37,1,4-Seam Fastball,3,2,2,3,2,3,2,3,Strategic,Standard,138,0.032,-0.221
SI,2022-07-08,96.8,0.26,6.47,"Cruz, Oneil",665833,676879,strikeout,swinging_strike,NA,NA,NA,NA,9,Oneil Cruz strikes out swinging.,R,L,L,MIL,PIT,S,2,,2,2,2022,1.31,0.32,0.72,1.74,NA,NA,NA,0,3,Top,NA,NA,NA,NA,553882,NA,NA,-1.71978601629612,-140.805500656542,-7.66649514203062,17.7506588118245,33.1963555466177,-26.3089992018821,3.85,1.85,NA,NA,NA,95.2,1872,5.5,661177,676879,553882,642133,543939,649966,642715,592885,457705,607054,55.03,NA,NA,0,1,0,0,NA,17,5,Sinker,1,0,0,1,0,1,0,1,Infield shift,Standard,137,0.026,-0.195
SL,2022-07-08,83.9,0.22,6.31,"Cruz, Oneil",665833,676879,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,MIL,PIT,B,NA,,1,2,2022,-0.62,-0.49,-2.35,1.64,NA,NA,NA,0,3,Top,NA,NA,NA,NA,553882,NA,NA,-4.65491387891748,-122.057819731956,-3.35797623847523,-5.19969102608835,25.8693550088639,-36.5632151502237,3.84,1.84,NA,NA,NA,82.7,2431,5.7,661177,676879,553882,642133,543939,649966,642715,592885,457705,607054,54.82,NA,NA,NA,NA,NA,NA,NA,17,4,Slider,1,0,0,1,0,1,0,1,Infield shift,Standard,343,0,0.037
FF,2022-07-08,95,0.36,6.47,"Cruz, Oneil",665833,676879,,called_strike,NA,NA,NA,NA,5,Oneil Cruz strikes out swinging.,R,L,L,MIL,PIT,S,NA,,1,1,2022,0.85,1.13,0.01,2.89,NA,NA,NA,0,3,Top,NA,NA,NA,NA,553882,NA,NA,-2.74971353653484,-138.254098249411,-6.16330544232508,11.4934403777647,29.7494602145764,-16.5193435800935,3.9,1.84,NA,NA,NA,93.6,2007,5.4,661177,676879,553882,642133,543939,649966,642715,592885,457705,607054,55.09,NA,NA,NA,NA,NA,NA,NA,17,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,141,0,-0.054
SL,2022-07-08,83.4,0.65,6.3,"Cruz, Oneil",665833,676879,,called_strike,NA,NA,NA,NA,7,Oneil Cruz strikes out swinging.,R,L,L,MIL,PIT,S,NA,,1,0,2022,-0.55,-0.16,-0.81,2.38,NA,NA,NA,0,3,Top,NA,NA,NA,NA,553882,NA,NA,-2.22177086028894,-121.455679032295,-2.27487363963603,-5.08482228759126,22.8043310395122,-33.5013843744029,3.84,1.81,NA,NA,NA,82.3,2418,5.4,661177,676879,553882,642133,543939,649966,642715,592885,457705,607054,55.07,NA,NA,NA,NA,NA,NA,NA,17,2,Slider,1,0,0,1,0,1,0,1,Strategic,Standard,351,0,-0.043
SL,2022-07-08,83.2,0.65,6.38,"Cruz, Oneil",665833,676879,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,MIL,PIT,B,NA,,0,0,2022,-0.6,-0.44,-0.14,1.27,NA,NA,NA,0,3,Top,NA,NA,NA,NA,553882,NA,NA,-0.627964952999402,-121.183376736794,-4.37240202381839,-5.7750863185324,24.1796927218808,-35.8531119330955,3.84,1.76,NA,NA,NA,82.1,2533,5.6,661177,676879,553882,642133,543939,649966,642715,592885,457705,607054,54.95,NA,NA,NA,NA,NA,NA,NA,17,1,Slider,1,0,0,1,0,1,0,1,Strategic,Standard,336,0,0.033
SI,2022-07-08,97.4,2.88,5.62,"Cruz, Oneil",665833,623352,strikeout,called_strike,NA,NA,NA,NA,7,Oneil Cruz called out on strikes.,R,L,L,MIL,PIT,S,2,,1,2,2022,0.51,1.61,-0.56,2.29,660636,NA,621028,1,9,Top,NA,NA,NA,NA,605170,NA,NA,-10.4088655792834,-141.365207548321,-7.11901299871351,9.18150598437279,31.4962197211693,-9.05930923272662,3.94,1.9,NA,NA,NA,97.5,2225,6.4,661177,623352,605170,642133,543939,649966,642715,592885,641505,457705,54.06,NA,NA,0,1,0,0,NA,71,4,Sinker,4,2,2,4,2,4,2,4,Standard,Standard,150,0.092,-0.486
SI,2022-07-08,97.2,2.55,5.65,"Cruz, Oneil",665833,623352,,ball,NA,NA,NA,NA,13,Oneil Cruz called out on strikes.,R,L,L,MIL,PIT,B,NA,,0,2,2022,0.45,1.69,-0.57,1.09,660636,NA,621028,1,9,Top,NA,NA,NA,NA,605170,NA,NA,-9.37032946027367,-141.004695408618,-10.5615543824696,8.03753923113477,31.0074068482549,-7.29557109982538,3.81,1.8,NA,NA,NA,97.3,2224,6.5,661177,623352,605170,642133,543939,649966,642715,592885,641505,457705,54.04,NA,NA,NA,NA,NA,NA,NA,71,3,Sinker,4,2,2,4,2,4,2,4,Standard,Standard,155,0,0.026
SL,2022-07-08,83.9,3.11,5.29,"Cruz, Oneil",665833,623352,,foul,NA,NA,NA,NA,13,Oneil Cruz called out on strikes.,R,L,L,MIL,PIT,S,NA,,0,1,2022,-0.51,0.27,-0.86,2.74,660636,NA,621028,1,9,Top,NA,NA,NA,NA,605170,NA,NA,-8.20367064745572,-122.082896550139,-0.071714999692037,-3.61048887402057,22.0404520177865,-29.6967823040251,3.85,1.85,26,63.8,-4,84.4,2454,6.4,661177,623352,605170,642133,543939,649966,642715,592885,641505,457705,54.08,NA,NA,NA,NA,NA,NA,NA,71,2,Slider,4,2,2,4,2,4,2,4,Standard,Standard,302,0,-0.129
SI,2022-07-08,97.3,2.71,5.56,"Cruz, Oneil",665833,623352,,called_strike,NA,NA,NA,NA,1,Oneil Cruz called out on strikes.,R,L,L,MIL,PIT,S,NA,,0,0,2022,0.53,1.75,-0.41,3.31,660636,NA,621028,1,9,Top,NA,NA,NA,NA,605170,NA,NA,-9.61395605934523,-141.368342849778,-4.5299118580605,9.28583955600519,32.9681713764584,-7.80353378802934,3.86,1.9,NA,NA,NA,97.5,2155,6.5,661177,623352,605170,642133,543939,649966,642715,592885,641505,457705,53.97,NA,NA,NA,NA,NA,NA,NA,71,1,Sinker,4,2,2,4,2,4,2,4,Standard,Standard,151,0,-0.074
CU,2022-07-08,80.7,4.1,4.25,"Cruz, Oneil",665833,571948,strikeout,swinging_strike,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,MIL,PIT,S,2,,0,2,2022,-1,-0.35,-1.04,1.24,NA,NA,NA,2,7,Top,NA,NA,NA,NA,605170,NA,NA,-9.53845860478175,-117.179239557669,0.683462700824338,-7.25722373205525,23.1829084857989,-35.7759349735306,3.85,1.85,NA,NA,NA,80.5,1804,6.4,661177,571948,605170,642133,543939,649966,642715,592885,641505,457705,54.11,NA,NA,0,1,0,0,NA,54,3,Curveball,3,2,2,3,2,3,2,3,Infield shift,Standard,304,0.02,-0.059
SI,2022-07-08,90.7,4.17,4.33,"Cruz, Oneil",665833,571948,,called_strike,NA,NA,NA,NA,9,Oneil Cruz strikes out swinging.,R,L,L,MIL,PIT,S,NA,,0,1,2022,1.37,-0.05,0.35,2.14,NA,NA,NA,2,7,Top,NA,NA,NA,NA,605170,NA,NA,-12.526164668777101,-131.564613989404,0.617253051114708,18.6043315432401,27.6843329003405,-33.1650504597139,3.69,1.73,NA,NA,NA,90.9,2082,6.6,661177,571948,605170,642133,543939,649966,642715,592885,641505,457705,53.91,NA,NA,NA,NA,NA,NA,NA,54,2,Sinker,3,2,2,3,2,3,2,3,Strategic,Standard,97,0,-0.023
SI,2022-07-08,90.5,4.35,4.3,"Cruz, Oneil",665833,571948,,called_strike,NA,NA,NA,NA,8,Oneil Cruz strikes out swinging.,R,L,L,MIL,PIT,S,NA,,0,0,2022,1.44,0.02,-0.07,2.31,NA,NA,NA,2,7,Top,NA,NA,NA,NA,605170,NA,NA,-14.0399595079472,-131.085639694617,0.978352353148071,19.5115625046632,27.4071967717129,-32.4599521818096,3.9,1.89,NA,NA,NA,90.3,2024,6.4,661177,571948,605170,642133,543939,649966,642715,592885,641505,457705,54.1,NA,NA,NA,NA,NA,NA,NA,54,1,Sinker,3,2,2,3,2,3,2,3,Strategic,Standard,97,0,-0.017
CU,2022-07-07,72.1,-1.91,5.23,"Cruz, Oneil",665833,667498,single,hit_into_play,NA,NA,NA,NA,5,Oneil Cruz singles on a ground ball to second baseman Donovan Solano.,R,L,R,CIN,PIT,X,4,ground_ball,3,2,2022,0.98,-0.9,-0.14,2.9,NA,NA,NA,0,7,Top,164.3,145.76,NA,NA,657709,NA,NA,1.83672883635729,-104.816076157387,4.38861864416676,6.86704936792018,19.0098610827373,-39.7933236035614,3.9,1.87,72,89.2,3,71.4,2272,6,663140,667498,657709,519058,456781,592273,571657,502054,669222,571980,54.53,0.323,0.291,0.9,1,1,0,2,47,6,Curveball,1,1,1,1,1,1,1,1,Infield shift,Standard,54,-0.059,0.317
FF,2022-07-07,88.8,-1.93,5.1,"Cruz, Oneil",665833,667498,,ball,NA,NA,NA,NA,11,Oneil Cruz singles on a ground ball to second baseman Donovan Solano.,R,L,R,CIN,PIT,B,NA,,2,2,2022,-0.71,1.38,-0.4,4.49,NA,NA,NA,0,7,Top,NA,NA,NA,NA,657709,NA,NA,5.20064594574824,-129.18913446871,1.69877380769393,-9.04079413055856,28.1035903884347,-17.3962491874867,3.86,1.85,NA,NA,NA,88.3,2168,6.1,663140,667498,657709,519058,456781,592273,571657,502054,669222,571980,54.41,NA,NA,NA,NA,NA,NA,NA,47,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,220,0,0.103
CH,2022-07-07,80.2,-2.06,5,"Cruz, Oneil",665833,667498,,swinging_strike,NA,NA,NA,NA,7,Oneil Cruz singles on a ground ball to second baseman Donovan Solano.,R,L,R,CIN,PIT,S,NA,,2,1,2022,-1.25,0.48,-0.45,2.01,NA,NA,NA,0,7,Top,NA,NA,NA,NA,657709,NA,NA,5.88652153198284,-116.600263771106,-0.794724497931159,-12.5480085165447,22.6902990060408,-27.8399894341943,3.9,1.87,NA,NA,NA,79.8,1460,6.1,663140,667498,657709,519058,456781,592273,571657,502054,669222,571980,54.38,NA,NA,NA,NA,NA,NA,NA,47,4,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,239,0,-0.066
CH,2022-07-07,80.6,-2.22,5.01,"Cruz, Oneil",665833,667498,,ball,NA,NA,NA,NA,13,Oneil Cruz singles on a ground ball to second baseman Donovan Solano.,R,L,R,CIN,PIT,B,NA,,1,1,2022,-1.28,0.62,-0.12,1.45,NA,NA,NA,0,7,Top,NA,NA,NA,NA,657709,NA,NA,7.0816920855444,-117.132606931537,-2.38559756078145,-13.1676371169644,22.6243602231097,-26.2208105886473,3.73,1.78,NA,NA,NA,80.3,1421,6.2,663140,667498,657709,519058,456781,592273,571657,502054,669222,571980,54.29,NA,NA,NA,NA,NA,NA,NA,47,3,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard,241,0,0.049
CU,2022-07-07,72.7,-2.01,5.16,"Cruz, Oneil",665833,667498,,called_strike,NA,NA,NA,NA,8,Oneil Cruz singles on a ground ball to second baseman Donovan Solano.,R,L,R,CIN,PIT,S,NA,,1,0,2022,1,-0.51,0.06,2.35,NA,NA,NA,0,7,Top,NA,NA,NA,NA,657709,NA,NA,2.42838096173676,-105.840363578108,2.66182885647951,7.04919044900762,19.2033651603459,-36.6689109117295,3.75,1.85,NA,NA,NA,72.3,2331,6.1,663140,667498,657709,519058,456781,592273,571657,502054,669222,571980,54.38,NA,NA,NA,NA,NA,NA,NA,47,2,Curveball,1,1,1,1,1,1,1,1,Infield shift,Standard,57,0,-0.043
FF,2022-07-07,88.8,-2.13,5.09,"Cruz, Oneil",665833,667498,,ball,NA,NA,NA,NA,13,Oneil Cruz singles on a ground ball to second baseman Donovan Solano.,R,L,R,CIN,PIT,B,NA,,0,0,2022,-0.72,1.37,-0.93,2.37,NA,NA,NA,0,7,Top,NA,NA,NA,NA,657709,NA,NA,4.43444553764056,-129.175267265703,-3.42556942813908,-8.97437091686838,28.2053068495297,-16.3751741482715,3.96,1.93,NA,NA,NA,88.4,2121,6.2,663140,667498,657709,519058,456781,592273,571657,502054,669222,571980,54.33,NA,NA,NA,NA,NA,NA,NA,47,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,222,0,0.033
SL,2022-07-07,83.2,3.41,5.21,"Cruz, Oneil",665833,665665,strikeout,swinging_strike,NA,NA,NA,NA,8,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,S,2,,3,2,2022,-0.39,0.13,-0.04,1.92,NA,NA,NA,1,9,Top,NA,NA,NA,NA,657709,NA,NA,-7.14072944311988,-120.940058871492,-1.27472771031711,-2.29871019839439,25.4221419451548,-30.8731206574102,3.9,1.87,NA,NA,NA,82.7,2260,6.2,663140,665665,657709,519058,456781,592273,571657,502054,669222,571980,54.31,NA,NA,0,1,0,0,NA,67,6,Slider,5,1,1,5,1,5,1,5,Infield shift,Standard,261,0.004,-0.207
CH,2022-07-07,88,-2.54,5.82,"Cruz, Oneil",665833,656546,field_out,hit_into_play,NA,NA,NA,NA,13,"Oneil Cruz grounds out, second baseman Donovan Solano to first baseman Mike Moustakas.",R,L,R,CIN,PIT,X,4,ground_ball,1,2,2022,-1.14,0.63,-0.6,1.39,NA,NA,NA,0,2,Top,157.63,151.77,NA,NA,657709,NA,NA,7.0918754916183,-127.933075396965,-6.03541390776267,-13.9171627330691,22.9359881021846,-24.2907780891241,3.9,1.87,14,102.3,-6,88.8,1680,6.6,663140,656546,657709,519058,456781,592273,571657,502054,669222,571980,53.93,0.294,0.265,0,1,0,0,2,10,5,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,240,0.023,-0.158
CH,2022-07-07,86.1,3.42,5.14,"Cruz, Oneil",665833,665665,,ball,NA,NA,NA,NA,14,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,B,NA,,2,2,2022,1.28,-0.49,0.18,1.33,NA,NA,NA,1,9,Top,NA,NA,NA,NA,657709,NA,NA,-10.2700635598076,-124.936785571515,-1.72151813373377,15.5089810120913,26.3238000289973,-37.1749058813368,3.81,1.89,NA,NA,NA,85.7,1860,6.3,663140,665665,657709,519058,456781,592273,571657,502054,669222,571980,54.22,NA,NA,NA,NA,NA,NA,NA,67,5,Changeup,5,1,1,5,1,5,1,5,Infield shift,Standard,99,0,0.073
SL,2022-07-07,82.3,3.4,5.21,"Cruz, Oneil",665833,665665,,ball,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,L,CIN,PIT,B,NA,,1,2,2022,-0.54,0,-0.11,0.74,NA,NA,NA,1,9,Top,NA,NA,NA,NA,657709,NA,NA,-6.92959158093967,-119.692043112482,-3.60238561792532,-3.79620087613621,23.9353588663964,-31.6593778456278,3.77,1.89,NA,NA,NA,82.2,2486,6.4,663140,665665,657709,519058,456781,592273,571657,502054,669222,571980,54.13,NA,NA,NA,NA,NA,NA,NA,67,4,Slider,5,1,1,5,1,5,1,5,Infield shift,Standard,276,0,0.023
SL,2022-07-07,81.1,-2.39,5.94,"Cruz, Oneil",665833,656546,,foul,NA,NA,NA,NA,9,"Oneil Cruz grounds out, second baseman Donovan Solano to first baseman Mike Moustakas.",R,L,R,CIN,PIT,S,NA,,1,2,2022,0.88,-0.37,0.42,1.77,NA,NA,NA,0,2,Top,NA,NA,NA,NA,657709,NA,NA,4.61231359217593,-118.015929382215,-1.93162963450788,7.23440317897942,24.4856856546088,-35.4817462778083,3.9,1.87,5,62.3,-24,81.1,2740,6.5,663140,656546,657709,519058,456781,592273,571657,502054,669222,571980,54.03,NA,NA,NA,NA,NA,NA,NA,10,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,40,0,0
